Keyword,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub. Year,Author,Title
SAOImage DS9,SAOImage DS9,0,1. Introduction Desktop tools such as <em>SAOImage-DS9</em> (Joye Mandel (2003);,TRUE,2017PASP..129e8006B,2017arXiv170202593B,Spitzer,Publications of the Astronomical Society of the Pacific,2017arXiv170202593B|2017PASP..129e8006B|10.1088/1538-3873/aa5456|10.1088/1538-3873/aa5456|2017arXiv170202593B|arXiv:1702.02593,10.1088/1538-3873/aa5456,2017,"Berriman, G. Bruce",The Application of the Montage Image Mosaic Engine To The Visualization Of Astronomical Images
SAOImage DS9,SAOImage DS9,0,"with <em>SAOImage</em> <em>DS9,</em> using the most appropriate aperture, given the shape and orientation of each blob. A fitting",FALSE,2017MNRAS.465..739S,2016arXiv160906695S,CFHT,Monthly Notices of the Royal Astronomical Society,2016arXiv160906695S|2017MNRAS.465..739S|10.1093/mnras/stw2753|arXiv:1609.06695|10.1093/mnras/stw2753|2016arXiv160906695S,10.1093/mnras/stw2753,2017,"Shara, Michael M.",When does an old nova become a dwarf nova? Kinematics and age of the nova shell of the dwarf nova AT Cancri
SAOImage DS9,SAOImage DS9,0,"of NASA’s Astrophysics Data System, and of <em>SAOImage</em> <em>DS9</em> (Joye &amp; Mandel 2003), developed by",TRUE,2014ApJ...781L..12R,2013arXiv1310.3441R,,The Astrophysical Journal,2013arXiv1310.3441R|2014ApJ...781L..12R|10.1088/2041-8205/781/1/L12|2013arXiv1310.3441R|arXiv:1310.3441|10.1088/2041-8205/781/1/L12,10.1088/2041-8205/781/1/L12,2014,"Rich, J. A.",Composite Spectra in Merging U/LIRGs Caused by Shocks
SAOImage DS9,SAOImage DS9,0,":&#x2F;&#x2F;aramis.obspm.fr&#x2F;~revaz&#x2F;pNbody&#x2F;index.html ), and the <em>SAOImage</em> <em>DS9</em> astronomical imaging and data visualization application. Appendix A: Stellar profiles",FALSE,2008A&A...477..437D,2007arXiv0710.1293D,,Astronomy and Astrophysics,2007arXiv0710.1293D|2008A&A...477..437D|10.1051/0004-6361:20078296|arXiv:0710.1293|10.1051/0004-6361:20078296|2007arXiv0710.1293D,10.1051/0004-6361:20078296,2008,"Di Matteo, P.",Old stellar counter-rotating components in early-type galaxies from elliptical-spiral mergers
SAOImage DS9,SAOImage DS9,0,"of the background, etc.) and using standard software routines (e.g. Daophot photometry library [23], <em>SAOImage</em> <em>DS9</em>",TRUE,2016NIMPA.806...61C,2015arXiv150402962C,,Nuclear Instruments and Methods in Physics Research A,2015arXiv150402962C|2016NIMPA.806...61C|10.1016/j.nima.2015.09.092|10.1016/j.nima.2015.09.092|arXiv:1504.02962|2015arXiv150402962C,10.1016/j.nima.2015.09.092,2016,"Canestrari, Rodolfo",A facility to evaluate the focusing performance of mirrors for Cherenkov Telescopes
SAOImage DS9,SAOImage DS9,0,stellar haloes. These regions are filtered by creating <em>SAOImage</em> <em>DS9</em> region files by hand.,FALSE,2008MNRAS.385..918K,2007arXiv0712.3063K|2008MNRAS.tmp..238K,NOAO|HST,Monthly Notices of the Royal Astronomical Society,2007arXiv0712.3063K|2008MNRAS.tmp..238K|2008MNRAS.385..918K|10.1111/j.1365-2966.2008.12880.x|10.1111/j.1365-2966.2008.12880.x|2007arXiv0712.3063K|2008MNRAS.tmp..238K|arXiv:0712.3063,10.1111/j.1365-2966.2008.12880.x,2008,"Kubo, Jeffrey M.",A method to search for strong galaxy-galaxy lenses in optical imaging surveys
SAOImage DS9,SAOImage DS9,0,TOPCAT9 (Taylor 2005) and <em>SAOImage</em> <em>DS9</em> were used in this work. This research has made use of the NASA,TRUE,2012ApJ...757L..27M,,Chandra|CfA,The Astrophysical Journal,2012ApJ...757L..27M|10.1088/2041-8205/757/2/L27|10.1088/2041-8205/757/2/L27,10.1088/2041-8205/757/2/L27,2012,"Massaro, F.",On the Nature of the Gamma-Ray Source 2FGL J1823.8+4312: The Discovery of a New Class of Extragalactic X-Ray Sources
SAOImage DS9,SAOImage DS9,0,"and <em>SAOImage</em> <em>DS9</em> were used extensively in this work. Part of this work is based on archival data, software,",FALSE,2012ApJ...750L..35M,2012arXiv1203.4230M,Swift|CfA,The Astrophysical Journal,2012arXiv1203.4230M|2012ApJ...750L..35M|10.1088/2041-8205/750/2/L35|2012arXiv1203.4230M|10.1088/2041-8205/750/2/L35|arXiv:1203.4230,10.1088/2041-8205/750/2/L35,2012,"Massaro, F.",Searching for ?-Ray Blazar Candidates among the Unidentified INTEGRAL Sources
SAOImage DS9,SAOImage DS9,0,"0808118 and NASA grant NNX09AH78G. This research made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian",FALSE,2011MNRAS.417..172F,2011MNRAS.tmp.1408F|2011arXiv1105.1735F,XMM|Chandra|HST,Monthly Notices of the Royal Astronomical Society,2011MNRAS.tmp.1408F|2011arXiv1105.1735F|2011MNRAS.417..172F|10.1111/j.1365-2966.2011.19034.x|arXiv:1105.1735|2011MNRAS.tmp.1408F|2011arXiv1105.1735F|10.1111/j.1365-2966.2011.19034.x,10.1111/j.1365-2966.2011.19034.x,2011,"Fabian, A. C.",The energy source of the filaments around the giant galaxy NGC 1275
SAOImage DS9,SAOImage DS9,0,"is a browser-based implementation of <em>SAOImage</em> <em>DS9</em> (http:&#x2F;&#x2F;ds9.si.edu&#x2F;), an astronomical imaging and data",TRUE,2018ApJS..234....4Z,,CfA,The Astrophysical Journal Supplement Series,2018ApJS..234....4Z|10.3847/1538-4365/aa99db|10.3847/1538-4365/aa99db,10.3847/1538-4365/aa99db,2018,"ZuHone, J. A.",The Galaxy Cluster Merger Catalog: An Online Repository of Mock Observations from Simulated Galaxy Cluster Mergers
SAOImage DS9,SAOImage DS9,0,",44http:&#x2F;&#x2F;heasarc.nasa.gov&#x2F;xanadu&#x2F;xspec and <em>SAOimage</em> <em>DS9</em>.55http:&#x2F;&#x2F;ds9.si.edu 2.2.Gemini: Optical Imaging",FALSE,2014ApJ...789...64L,2014arXiv1406.4804L,NOAO|Gemini|Chandra|HST,The Astrophysical Journal,2014arXiv1406.4804L|2014ApJ...789...64L|10.1088/0004-637X/789/1/64|arXiv:1406.4804|2014arXiv1406.4804L|10.1088/0004-637X/789/1/64,10.1088/0004-637X/789/1/64,2014,"Laycock, Silas",A Transient Supergiant X-Ray Binary in IC 10: An Extragalactic SFXT?
SAOImage DS9,SAOImage DS9,0,"is a browser-based implementation of <em>SAOImage</em> <em>DS9</em> (http:&#x2F;&#x2F;ds9.si.edu&#x2F;), an astronomical imaging and data",TRUE,2016arXiv160904121Z,,,arXiv e-prints,2016arXiv160904121Z|arXiv:1609.04121,,2016,"ZuHone, J. A.",The Galaxy Cluster Merger Catalog: An Online Repository of Mock Observations from Simulated Galaxy Cluster Mergers
SAOImage DS9,SAOImage DS9,0,"3472005491Smithsonian Astrophysical Observatory, 2000Smithsonian Astrophysical Observatory. Mar. 2000, <em>SAOImage</em> <em>DS9:</em>",FALSE,2015A&C....12..128M,2015arXiv150703646M,CfA,Astronomy and Computing,2015arXiv150703646M|2015A&C....12..128M|10.1016/j.ascom.2015.07.001|10.1016/j.ascom.2015.07.001|2015arXiv150703646M|arXiv:1507.03646,10.1016/j.ascom.2015.07.001,2015,"Mink, Jessica D.",Astronomical data formats: What we have and how we got here
SAOImage DS9,SAOImage DS9,0,We repeated the analysis above using the centroiding feature within <em>SAOImage</em> <em>DS9.</em> Centroiding,FALSE,2013arXiv1307.3539D,,,arXiv e-prints,2013arXiv1307.3539D|arXiv:1307.3539,,2013,"DeLaney, Tracey",The Proper Motion of the Neutron Star in Cassiopeia A
SAOImage DS9,SAOImage DS9,0,"is displayed using the <em>SAOImage</em> <em>DS9</em> software, and can be overlaid with information on one or more selected",FALSE,2014MNRAS.440.1490C,2014MNRAS.tmp..559C|2014arXiv1412.5724C,,Monthly Notices of the Royal Astronomical Society,2014MNRAS.tmp..559C|2014arXiv1412.5724C|2014MNRAS.440.1490C|10.1093/mnras/stu348|arXiv:1412.5724|10.1093/mnras/stu348|2014arXiv1412.5724C|2014MNRAS.tmp..559C,10.1093/mnras/stu348,2014,"Chote, P.",Puoko-nui: a flexible high-speed photometric system
SAOImage DS9,SAOImage DS9,0,".1-10.8 ?m and 9.15-9.37 ?m range are shown in Fig. 7 and Fig. 8, respectively. We used <em>SAOImage</em> <em>DS9</em> built",FALSE,2012SPIE.8446E..3YH,,,Ground-based and Airborne Instrumentation for Astronomy IV,2012SPIE.8446E..3YH|10.1117/12.925734|10.1117/12.925734,10.1117/12.925734,2012,"Hirahara, Yasuhiro",First light observation of GIGMICS (germanium immersion grating mid-infrared cryogenic spectrograph) by Kanata 1.5-m Telescope at Higashi-Hiroshima Observatory
SAOImage DS9,SAOImage DS9,0,"Features of <em>SAOImage</em> <em>DS9</em>,” in [Astronomical Data Analysis Software and Systems XII], Payne, H. E.,",FALSE,2014SPIE.9152E..2UY,,,Software and Cyberinfrastructure for Astronomy III,2014SPIE.9152E..2UY|10.1117/12.2056763|10.1117/12.2056763,10.1117/12.2056763,2014,"Young, Michael D.",Integrating the ODI-PPA scientific gateway with the QuickReduce pipeline for on-demand processing
SAOImage DS9,SAOImage DS9,0,"[8] “<em>SAOImage</em> <em>DS9”.</em> Retrieved May 28,2014 from http:&#x2F;&#x2F;ds9.si.edu&#x2F;site&#x2F;Home.html. [9] Kirk, D., Hwu,",FALSE,2014SPIE.9152E..1JB,,,Software and Cyberinfrastructure for Astronomy III,2014SPIE.9152E..1JB|10.1117/12.2057122|10.1117/12.2057122,10.1117/12.2057122,2014,"Beard, Andrew",DKIST visible broadband imager data processing pipeline
SAOImage DS9,SAOImage DS9,0,"processing package <em>SAOimage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory, which provided",FALSE,2008ApJS..175..165B,2007arXiv0710.5253B,NOAO,The Astrophysical Journal Supplement Series,2007arXiv0710.5253B|2008ApJS..175..165B|10.1086/523897|arXiv:0710.5253|2007arXiv0710.5253B|10.1086/523897,10.1086/523897,2008,"Book, Laura G.",Structure of Supergiant Shells in the Large Magellanic Cloud
SAOImage DS9,SAOImage DS9,0,filtered data sets by reading into <em>SAOImage</em> <em>DS9</em> (2014). They were then overlain with the Tycho-2 star,TRUE,2015Icar..257..207M,,,Icarus,2015Icar..257..207M|10.1016/j.icarus.2015.04.038|10.1016/j.icarus.2015.04.038,10.1016/j.icarus.2015.04.038,2015,"McFadden, Lucy A.",Vesta's missing moons: Comprehensive search for natural satellites of Vesta by the Dawn spacecraft
SAOImage DS9,SAOImage DS9,0,analysis was done by using <em>SAOImage</em> <em>DS9.</em> A summary of observations is given in table2. Table 2.,FALSE,2014PASJ...66...96S,2014PASJ..tmp...84S,,Publications of the Astronomical Society of Japan,2014PASJ..tmp...84S|2014PASJ...66...96S|10.1093/pasj/psu074|2014PASJ..tmp...84S|10.1093/pasj/psu074,10.1093/pasj/psu074,2014,"Salak, Dragan",CO (J = 3 ? 2) observations of the starburst galaxy NGC 1808 with ASTE
SAOImage DS9,SAOImage DS9,0,"We characterize the angular size of the globulettes by using the <em>SAOImage</em> <em>DS9</em> program, where we fit an ellipse",FALSE,2018Ap&SS.363...28G,2018arXiv180101355G,HST,Astrophysics and Space Science,2018arXiv180101355G|2018Ap&SS.363...28G|10.1007/s10509-017-3233-6|2018arXiv180101355G|arXiv:1801.01355|10.1007/s10509-017-3233-6,10.1007/s10509-017-3233-6,2018,"Grenman, Tiia",History of globulettes in the Milky Way
SAOImage DS9,SAOImage DS9,0,we have done two separate analysis:#x2022;Boulder counting #x2013; The images are loaded in <em>SAOImage</em> <em>DS9.</em>,FALSE,2015Icar..247..279T,,,Icarus,2015Icar..247..279T|10.1016/j.icarus.2014.10.011|10.1016/j.icarus.2014.10.011,10.1016/j.icarus.2014.10.011,2015,"Tancredi, Gonzalo",Distribution of boulders and the gravity potential on asteroid Itokawa
SAOImage DS9,SAOImage DS9,0,"ivoa.net&#x2F;internal&#x2F;IVOA&#x2F;InterOpJune2015DM&#x2F;STC2.pdf. [47] Joye, W. A. and Mandel, E., “The Development of <em>SAOImage</em> <em>DS9:</em> Lessons Learned from a Small",FALSE,2016SPIE.9913E..0GJ,,,Software and Cyberinfrastructure for Astronomy IV,2016SPIE.9913E..0GJ|10.1117/12.2231313|10.1117/12.2231313,10.1117/12.2231313,2016,"Jenness, Tim",Investigating interoperability of the LSST data management software stack with Astropy
SAOImage DS9,SAOImage DS9,0,uses and recommends the <em>SAOImage</em> <em>DS9</em> (developed by Smithsonian Astrophysical Observatory) and TOPCAT (by Mark Taylor),TRUE,2019arXiv190109999P,,,arXiv e-prints,2019arXiv190109999P|arXiv:1901.09999,,2019,"Price, Paul A.",Pan-STARRS PSF-Matching for Subtraction and Stacking
SAOImage DS9,SAOImage DS9,0,"tools in this context appear to be Aladin and <em>SAOImage&#x2F;DS9</em> (for images and cubes), TOPCAT (for tables),",TRUE,2014A&C.....7...71E,2014arXiv1407.4886E,,Astronomy and Computing,2014arXiv1407.4886E|2014A&C.....7...71E|10.1016/j.ascom.2014.07.005|arXiv:1407.4886|2014arXiv1407.4886E|10.1016/j.ascom.2014.07.005,10.1016/j.ascom.2014.07.005,2014,"Erard, S.",Planetary Science Virtual Observatory architecture
SAOImage DS9,SAOImage DS9,0,"though cool and weak, IGM. Acknowledgements This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2008A&A...484..195T,2008arXiv0804.0351T,XMM|Chandra,Astronomy and Astrophysics,2008arXiv0804.0351T|10.1051/0004-6361:200809487|2008A&A...484..195T|10.1051/0004-6361:200809487|arXiv:0804.0351|2008arXiv0804.0351T,10.1051/0004-6361:200809487,2008,"Trinchieri, G.",Detection of a hot intergalactic medium in the spiral-only compact group SCG0018-4854
SAOImage DS9,SAOImage DS9,0,#x02010;based program with Tcl&#x2F;Tk user interface with a shared memory link to the <em>SAOImage</em> <em>DS9</em> display program controls,FALSE,2005PASP..117..745M,2005astro.ph..4652M,,Publications of the Astronomical Society of the Pacific,2005astro.ph..4652M|2005PASP..117..745M|10.1086/431347|arXiv:astro-ph/0504652|2005astro.ph..4652M|10.1086/431347,10.1086/431347,2005,"Marois, Christian",TRIDENT: An Infrared Differential Imaging Camera Optimized for the Detection of Methanated Substellar Companions
SAOImage DS9,SAOImage DS9,0,Reduction and Analysis Facility v2.16 (IRAF; Tody 1986) and <em>SAOImage</em> <em>DS9</em> v7.5 (Joye Mandel 2003) were used to carry out aperture,TRUE,2018ApJ...861...89A,2018ApJ...861...89N,XMM,The Astrophysical Journal,2018ApJ...861...89N|2018ApJ...861...89A|10.3847/1538-4357/aac828|2018ApJ...861...89N|10.3847/1538-4357/aac828,10.3847/1538-4357/aac828,2018,"Al Noori, Hind",X-Ray and Optical Studies of the Redback System PSR J2129-0429
SAOImage DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research has made used of <em>SAOImage</em> <em>DS9,</em> developed by the Smithsonian Astrophysical Observatory (SAO).",TRUE,2012MNRAS.419.2338O,2011MNRAS.tmp.1863O|2011arXiv1109.4895O,Swift|ESO/Telescopes|Chandra|HST|CfA,Monthly Notices of the Royal Astronomical Society,2011MNRAS.tmp.1863O|2011arXiv1109.4895O|2012MNRAS.419.2338O|10.1111/j.1365-2966.2011.19882.x|2011MNRAS.tmp.1863O|arXiv:1109.4895|10.1111/j.1365-2966.2011.19882.x|2011arXiv1109.4895O,10.1111/j.1365-2966.2011.19882.x,2012,"Orienti, M.",Complex particle acceleration processes in the hotspots of 3C 105 and 3C 445
SAOImage DS9,SAOImage DS9,0,that we interpret as a stellar stream (Figure5). We measured the length of the stream with the <em>SAOImage</em> <em>DS9</em> tool,TRUE,2012AJ....144..190L,2012arXiv1211.3764L,NOAO,The Astronomical Journal,2012arXiv1211.3764L|2012AJ....144..190L|10.1088/0004-6256/144/6/190|2012arXiv1211.3764L|10.1088/0004-6256/144/6/190|arXiv:1211.3764,10.1088/0004-6256/144/6/190,2012,"Ludwig, Johannes","Giant Galaxies, Dwarfs, and Debris Survey. I. Dwarf Galaxies and Tidal Features around NGC 7331"
SAOImage DS9,SAOImage DS9,0,and on the Regor cluster of the Geneva Observatory. This research made use of <em>SAOImage</em> <em>DS9</em> developed by,FALSE,2009Sci...326.1379C,2009arXiv0910.0293C,HST,Science,2009arXiv0910.0293C|2009Sci...326.1379C|10.1126/science.1175930|10.1126/science.1175930|arXiv:0910.0293|2009arXiv0910.0293C,10.1126/science.1175930,2009,"Chilingarian, Igor",A Population of Compact Elliptical Galaxies Detected with the Virtual Observatory
SAOImage DS9,SAOImage DS9,0,"of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory Bajaja, E., Arnal, E. M., Larrarte, J.",FALSE,2010A&A...517A..79L,2010arXiv1005.2895L,,Astronomy and Astrophysics,2010arXiv1005.2895L|2010A&A...517A..79L|10.1051/0004-6361/200913982|10.1051/0004-6361/200913982|2010arXiv1005.2895L|arXiv:1005.2895,10.1051/0004-6361/200913982,2010,"Lehtinen, K.",Scattered H? emission from a large translucent cloud G294-24
SAOImage DS9,SAOImage DS9,0,I&#x2F;005&#x2F;12&#x2F;0. TOPCAT and <em>SAOImage</em> <em>DS9</em> were used extensively in this work for the preparation and manipulation,FALSE,2015Ap&SS.357..141M,2015arXiv150407236M,CfA,Astrophysics and Space Science,2015arXiv150407236M|2015Ap&SS.357..141M|10.1007/s10509-015-2372-x|10.1007/s10509-015-2372-x|arXiv:1504.07236|2015arXiv150407236M,10.1007/s10509-015-2372-x,2015,"Maselli, A.",New blazars from the cross-match of recent multi-frequency catalogs
SAOImage DS9,SAOImage DS9,0,"Kendrew, S., et al. 2012, MNRAS, 424, 2442 Smithsonian Astrophysical Observatory. 2000, <em>SAOImage</em> <em>DS9:</em>",FALSE,2016arXiv160808536Z,,,arXiv e-prints,2016arXiv160808536Z|arXiv:1608.08536,,2016,"Zychova, Lenka",Colliding interstellar bubbles in the direction of l=54{\deg}
SAOImage DS9,SAOImage DS9,0,"This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory and of the NASA",FALSE,2007A&A...463..153T,2006astro.ph.11624T,XMM|Chandra,Astronomy and Astrophysics,2006astro.ph.11624T|2007A&A...463..153T|10.1051/0004-6361:20066156|arXiv:astro-ph/0611624|10.1051/0004-6361:20066156|2006astro.ph.11624T,10.1051/0004-6361:20066156,2007,"Trinchieri, G.",Evidence of unrelaxed IGM around <ASTROBJ>IC 1262</ASTROBJ>
SAOImage DS9,SAOImage DS9,0,"Astrophysical Observatory, 2000. <em>SAOImage</em> <em>DS9:</em> A utility for displaying astronomical images in the X11 window",FALSE,2019A&C....26...61K,2019arXiv190110189K,,Astronomy and Computing,2019arXiv190110189K|2019A&C....26...61K|10.1016/j.ascom.2019.01.001|arXiv:1901.10189|2019arXiv190110189K|10.1016/j.ascom.2019.01.001,10.1016/j.ascom.2019.01.001,2019,"Kornilov, M.",Fips: An OpenGL based FITS viewer
SAOImage DS9,SAOImage DS9,0,"Homepage, http:&#x2F;&#x2F;www.teragrid.org W. A. Joye &amp; E. Mandel, “New Features of <em>SAOImage</em> <em>DS9”,</em> in Astronomical",FALSE,2006SPIE.6270E..23N,2006SPIE.6270E..68N|2006astro.ph..8246N,,Society of Photo-Optical Instrumentation Engineers (SPIE) Conference Series,2006SPIE.6270E..68N|2006astro.ph..8246N|2006SPIE.6270E..23N|10.1117/12.671017|10.1117/12.671017|arXiv:astro-ph/0608246|2006SPIE.6270E..68N|2006astro.ph..8246N,10.1117/12.671017,2006,"Ngeow, C.",Cyber-infrastructure to support science and data management for the Dark Energy Survey
SAOImage DS9,SAOImage DS9,0,"Strasbourg, France, of NASAs Astrophysics Data System Bibliographic Services, of <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2012MNRAS.423.3308J,2012arXiv1204.4832J,Swift|Chandra|CfA,Monthly Notices of the Royal Astronomical Society,2012arXiv1204.4832J|2012MNRAS.423.3308J|10.1111/j.1365-2966.2012.21116.x|arXiv:1204.4832|2012arXiv1204.4832J|10.1111/j.1365-2966.2012.21116.x,10.1111/j.1365-2966.2012.21116.x,2012,"Jonker, P. G.",The black hole candidate MAXI J1659-152 in and towards quiescence in X-ray and radio
SAOImage DS9,SAOImage DS9,0,manually using <em>SAOImage</em> <em>DS9</em> (Joye Mandel 2003) regions. When the neighboring galaxies or foreground stars,TRUE,2016ApJ...831...63X,2016arXiv161100486X,,The Astrophysical Journal,2016arXiv161100486X|2016ApJ...831...63X|10.3847/0004-637X/831/1/63|10.3847/0004-637X/831/1/63|2016arXiv161100486X|arXiv:1611.00486,10.3847/0004-637X/831/1/63,2016,"Xiao, Meng-Yuan",The Nuclear Activities of Nearby S0 Galaxies
SAOImage DS9,SAOImage DS9,0,"the recently developed CIAO tool make_psf_asymmetry_region to build an <em>SAOImage</em> <em>DS9</em> region file that marks (Fruscione et al. 2006), the <em>SAOImage</em> <em>DS9</em> visualization tool (Joye Mandel 2003), and the Interactive Data",TRUE,2014ApJS..213....1T,2014arXiv1403.2576T,Chandra|Spitzer,The Astrophysical Journal Supplement Series,2014arXiv1403.2576T|2014ApJS..213....1T|10.1088/0067-0049/213/1/1|10.1088/0067-0049/213/1/1|2014arXiv1403.2576T|arXiv:1403.2576,10.1088/0067-0049/213/1/1,2014,"Townsley, Leisa K.",The Massive Star-Forming Regions Omnibus X-Ray Catalog
SAOImage DS9,SAOImage DS9,0,"(Ref. 10) • IPAC’s Skyview (http:&#x2F;&#x2F;www.ipac.caltech.edu&#x2F;Skyview) • WCSTools, which underlies <em>SAOImage</em> and <em>DS9</em> image viewers (http:&#x2F;&#x2F;tdc-www.harvard.edu&#x2F;wcstools) • StarLink, which underlies GAIA.",TRUE,2012SPIE.8451E..1MS,,,Software and Cyberinfrastructure for Astronomy II,2012SPIE.8451E..1MS|10.1117/12.925460|10.1117/12.925460,10.1117/12.925460,2012,"Shupe, David L.",More flexibility in representing geometric distortion in astronomical images
SAOImage DS9,SAOImage DS9,0,is ignored if a pixel delimiter is specified. The resulting cube can be loaded directly into <em>SAOImage</em> <em>DS9.</em>,FALSE,2012SPIE.8451E..0FS,,,Software and Cyberinfrastructure for Astronomy II,2012SPIE.8451E..0FS|10.1117/12.926092|10.1117/12.926092,10.1117/12.926092,2012,"Sandin, Christer",Automated and generalized integral-field spectroscopy data reduction using p3d
SAOImage DS9,SAOImage DS9,0,"and the suggested improvements. S.B.P. was supported by INTAS and Dynasty foundations. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory; the SIMBAD and VizieR databases, operated",FALSE,2008A&A...482..617P,2008arXiv0801.4567P,,Astronomy and Astrophysics,2008arXiv0801.4567P|2008A&A...482..617P|10.1051/0004-6361:20078430|2008arXiv0801.4567P|10.1051/0004-6361:20078430|arXiv:0801.4567,10.1051/0004-6361:20078430,2008,"Posselt, B.",The needle in the haystack: where to look for more isolated cooling neutron stars
SAOImage DS9,SAOImage DS9,0,the fluxes of EGOs within the GLIMPSE image archive. The region feature of the <em>SAOImage</em> <em>DS9</em> fits viewer,FALSE,2013MNRAS.430..808G,2012arXiv1212.1784G|2013MNRAS.tmp..626G,UKIRT,Monthly Notices of the Royal Astronomical Society,2012arXiv1212.1784G|2013MNRAS.tmp..626G|2013MNRAS.430..808G|10.1093/mnras/sts523|arXiv:1212.1784|10.1093/mnras/sts523|2013MNRAS.tmp..626G|2012arXiv1212.1784G,10.1093/mnras/sts523,2013,"Gallaway, M.",The mid-infrared environments of 6.7 GHz methanol masers from the Methanol Multi-Beam Survey
SAOImage DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research has also made use of NASA’s Astrophysics Data System, and <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2011Ap&SS.331..521V,2010arXiv1009.0964V|2010Ap&SS.tmp..276V,,Astrophysics and Space Science,2010arXiv1009.0964V|2010Ap&SS.tmp..276V|2011Ap&SS.331..521V|10.1007/s10509-010-0479-7|2010arXiv1009.0964V|arXiv:1009.0964|2010Ap&SS.tmp..276V|10.1007/s10509-010-0479-7,10.1007/s10509-010-0479-7,2011,"Vogt, Frédéric",The 3D structure of N132D in the LMC: a late-stage young supernova remnant
SAOImage DS9,SAOImage DS9,0,"of the star in the F139M filter direct image via <em>SAOImage</em> <em>DS9.</em> Because the trace is horizontally aligned, y",FALSE,2014ApJ...785..148R,2014arXiv1403.1266R,HST|CfA,The Astrophysical Journal,2014arXiv1403.1266R|2014ApJ...785..148R|10.1088/0004-637X/785/2/148|arXiv:1403.1266|2014arXiv1403.1266R|10.1088/0004-637X/785/2/148,10.1088/0004-637X/785/2/148,2014,"Ranjan, Sukrit",Atmospheric Characterization of Five Hot Jupiters with the Wide Field Camera 3 on the Hubble Space Telescope
SAOImage DS9,SAOImage DS9,0,"States Naval Observatory, Flagstaff Station (http:&#x2F;&#x2F;www.nofs.navy.mil&#x2F;data&#x2F;fchpix&#x2F;) as well as of <em>SAOImage</em> <em>DS9,</em> developed by",TRUE,2004PASJ...56.1025K,,Subaru,Publications of the Astronomical Society of Japan,2004PASJ...56.1025K|10.1093/pasj/56.6.1025|10.1093/pasj/56.6.1025,10.1093/pasj/56.6.1025,2004,"Kodaira, Keiichi",A Survey of Compact Star Clusters in the South-West Field of the M 31 Disk
SAOImage DS9,SAOImage DS9,0,"using <em>SAOImage</em> <em>DS9</em> (see Joye Mandel 2003 ). For each composite, the color distribution of the red, green,",TRUE,2007A&A...469..913S,2007arXiv0705.2383S,ESO/Telescopes|HST,Astronomy and Astrophysics,2007arXiv0705.2383S|2007A&A...469..913S|10.1051/0004-6361:20066359|arXiv:0705.2383|10.1051/0004-6361:20066359|2007arXiv0705.2383S,10.1051/0004-6361:20066359,2007,"Scharwächter, J.",The nearby QSO host <ASTROBJ>I Zw 1</ASTROBJ>: the stellar disk and adjacent objects
SAOImage DS9,SAOImage DS9,0,"of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory; Aladin developed by the Centre de Donnes",FALSE,2009A&A...504..389C,2009arXiv0904.4606C,Spitzer,Astronomy and Astrophysics,2009arXiv0904.4606C|2009A&A...504..389C|10.1051/0004-6361/200911684|2009arXiv0904.4606C|arXiv:0904.4606|10.1051/0004-6361/200911684,10.1051/0004-6361/200911684,2009,"Chilingarian, I. V.","NGC 6340: an old S0 galaxy with a young polar disc. Clues from morphology, internal kinematics, and stellar populations"
SAOImage DS9,SAOImage DS9,0,"in <em>SAOImage</em> <em>DS9.</em> PC2 also has a function of self-autoguiding (see Sec. 3.2), and has data storage. D14.4&#x27;",TRUE,2015JATIS...1d5001N,2015arXiv150903154N,,"Journal of Astronomical Telescopes, Instruments, and Systems",2015arXiv150903154N|2015JATIS...1d5001N|10.1117/1.JATIS.1.4.045001|2015arXiv150903154N|arXiv:1509.03154|10.1117/1.JATIS.1.4.045001,10.1117/1.JATIS.1.4.045001,2015,"Narita, Norio",MuSCAT: a multicolor simultaneous camera for studying atmospheres of transiting exoplanets
SAOImage DS9,SAOImage DS9,0,"with the SkyBoT server accessed by PRECOVERY. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2011AN....332..580V,2011arXiv1107.2249V,,Astronomische Nachrichten,2011arXiv1107.2249V|2011AN....332..580V|10.1002/asna.201011550|arXiv:1107.2249|10.1002/asna.201011550|2011arXiv1107.2249V,10.1002/asna.201011550,2011,"Vaduvescu, O.",Mining the CFHT Legacy Survey for known Near Earth Asteroids
