Software_name,File_name,Article_id,Alias,ID,XML_tag1,XML_tag2,XML_tag1_content,XML_tag2_content,Publication_year,Journal_title,Publisher
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,Preliminaries of radiation theory and invariants a,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,title,DS93,"COMPARISON WITH THE APPROACH OF
<xref ref-type=""bibr"" rid=""rf25"">DS93</xref>",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,The direct disk radiation field provides the most ,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,"The approach of <xref ref-type=""bibr"" rid=""rf25"">D",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,"<xref ref-type=""fig"" rid=""fg1"">Figure 1</xref> sho",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,This provides sufficient theory to derive expressi,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,"Consider the Thomson
energy&hyphen;loss rate of el",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,"The
scattered Î½<italic>F</italic><sub>Î½</sub> radi",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,"<xref ref-type=""disp-formula"" rid=""df53"">Equation ",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,The EC spectral component associated with the isot,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,In response to a query from J. G. Kirk about the a,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,In response to a query from J. G. Kirk about the a,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,xref,p,DS93,In response to a query from J. G. Kirk about the a,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_341431.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/341431, APJ55412, 2002ApJ...575..667D",DS9,0,citation,ref,"Dermer,
C. D., & Schlickeiser, R. 1993, ApJ, 416, 458 (DS93)","
<citation>Dermer,
C. D., &amp; Schlickeiser, R. 1993, ApJ, 416, 458 (DS93)</citation>
",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,"<xref ref-type=""bibr"" rid=""rf33"">S92</xref>, Andre",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,"The reduced
<inline-formula><tex-math notation=""la",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,The abundance solution from this analysis is given,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,oasis:entry,ADS94,"<xref ref-type=""bibr"" rid=""rf2"">ADS94</xref><xref ref-type=""table-fn"" rid=""tb4fna"">a</xref>",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,Comparison between the elemental abundances (by nu,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,"<xref ref-type=""bibr"" rid=""rf33"">S92</xref> and
<x",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,"<xref ref-type=""bibr"" rid=""rf33"">S92</xref> and
<x",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,Although both studies use the same ICF method to d,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,xref,p,ADS94,Although both studies use the same ICF method to d,2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342234.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342234, APJ55683, 2002ApJ...577..940S",DS9,0,citation,ref,"AndreÃ¤, J., Drechsel, H., &
Starrfield, S. 1994, A&A, 291, 869 (ADS94)","
<citation>AndreÃ¤, J., Drechsel, H., &amp;
Starrfi",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_342346.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/342346, APJ55719, 2002ApJ...578...60H",ds9,0,p,fn,"We thank W. Joye for his work on the imaging tool,","
<label>2</label>
<p>We thank W. Joye for his work",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_344362.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/344362, APJ55475, 2002ApJ...581.1032S",DS9,0,p,sec,NGC 1700 is a relatively isolated elliptical galax,"
<label>2.<x> </x></label>
<title>OBSERVATIONS AND",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_344362.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/344362, APJ55475, 2002ApJ...581.1032S",DS9,0,xref,p,SDS99,"We can test the assumption
of hydrostatic equilibr",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_344362.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/344362, APJ55475, 2002ApJ...581.1032S",DS9,0,xref,p,SDS99,"We can test the assumption
of hydrostatic equilibr",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_344362.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/344362, APJ55475, 2002ApJ...581.1032S",DS9,0,citation,ref,"Statler,
T. S., Dejonghe, H., & Smecker&hyphen;Hane, T. 1999, AJ, 117, 126
(SDS99)","
<citation>Statler,
T. S., Dejonghe, H., &amp; Sme",2002,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_345505.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/345505, APJ56708, 2003ApJ...583..758L",DS9,0,p,sec,The data analysis was performed using different to,"
<label>2.<x> </x></label>
<title>THE OBSERVATION ",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_346261.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/346261, APJ56565, 2003ApJ...586...79A",DS9,0,citation,ref,"Dermer, C. D., &
Schlickeiser, R. 1993, ApJ, 416, 458 (DS93)","
<citation>Dermer, C. D., &amp;
Schlickeiser, R. 1993, ApJ, 416, 458 (DS93)</citation>
",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_374040.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/374040, APJ56676, 2003ApJ...588..175F",DS9,0,p,sec,<italic>Chandra</italic> was pointed to IC 1459 on,"
<label>2.<x> </x></label>
<title>OBSERVATIONS AND",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,DIRBE extended the frequency range of <italic>IRAS,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,We have applied calibrations to the TopHat 245 GHz,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,We have applied calibrations to the TopHat 245 GHz,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,We have applied calibrations to the TopHat 245 GHz,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,oasis:entry,FDS99,"<xref ref-type=""bibr"" rid=""rf9"">FDS99</xref>&mldr;",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,Using either of the interpretations of our fit res,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,xref,p,FDS99,We derive effective emissivity power&hyphen;law in,2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_377601.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/377601, APJ57980, 2003ApJ...596..273A",DS9,0,citation,ref,"Finkbeiner,
D. P., Davis, M., & Schlegel, D. J. 1999, ApJ, 524, 867
(FDS99)","
<citation>Finkbeiner,
D. P., Davis, M., &amp; Sch",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_378380.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/378380, APJ57408, 2003ApJ...597..323B",DS9,0,p,sec,In this paper we continue the exploration of the s,"
<label>1.<x> </x></label>
<title>INTRODUCTION</ti",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_378380.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/378380, APJ57408, 2003ApJ...597..323B",DS9,0,citation,ref,"â€”â€”â€”.
1996a, ApJ, 470, 864 (BDS96)","
<citation>â€”â€”â€”.
1996a, ApJ, 470, 864 (BDS96)</citation>
",2003,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_379887.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/379887, APJ17490, 2004ApJ...600..634B",ds9,0,p,sec,<italic>Chandra</italic> observed Arp 299 on 2001 ,"
<label>2.<x> </x></label>
<title>OBSERVATIONS AND",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_382676.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/382676, APJ59278, 2004ApJ...605..846N",DS9,0,p,sec,"In our design, the images arrive whenever a frame ","
<label>3.2.<x> </x></label>
<title>Controlling q1",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_382676.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/382676, APJ59278, 2004ApJ...605..846N",DS9,0,p,sec,The data acquisition and online extraction process,"
<label>3.5.<x> </x></label>
<title>Display</title",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,xref,p,RDS94,The first component mirrors the SSSs studied by <i,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,xref,p,RDS94,The first component mirrors the SSSs studied by <i,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,xref,p,RDS94,We then carried out a simulation in which we seede,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,xref,p,RDS94,"For each galaxy, we considered each source in the ",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,xref,p,RDS94,"Plot of <inline-formula><tex-math notation=""latex""",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_421318.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/421318, APJ59326, 2004ApJ...609..710D",DS9,0,citation,ref,"Rappaport, S., Di Stefano, R., & Smith, J. D. 1994b, ApJ, 426, 692 (RDS94)","
<citation>Rappaport, S., Di Stefano, R., &amp; Sm",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422828.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422828, APJ57451, 2004ApJ...613..393G",ds9,0,italic,p,ds9,The Ï Oph A region has been studied extensively in,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,p,sec,A disadvantage of the MEM analysis used by the <it,"
<label>2.<x> </x></label>
<title>ANALYSIS</title>",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,Another component whose morphology and (approximat,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,Because the spectral slope used to extrapolate the,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,Because the spectral slope used to extrapolate the,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"Comparing <xref ref-type=""bibr"" rid=""rf17"">FDS99</",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,The <italic>WMAP</italic> team (Bennett et al. <xr,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,For a spinning dust template we use an empirically,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"<italic>Row (4)</italic>.â€”Sky minus CMB, HÎ±, and s",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"<italic>Row (5)</italic>.â€”Sky minus CMB, HÎ±, soft ",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"<italic>Row (5)</italic>.â€”Sky minus CMB, HÎ±, soft ",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"<italic>Row (6)</italic>.â€”Residual, after subtract",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,The quality of the fit is remarkable. All that is ,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,The quality of the fit is remarkable. All that is ,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"In doing this fit, we have not allowed the spectra",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,The cross&hyphen;correlation coefficients for the ,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,Two spinning dust candidates previously studied wi,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,We have performed an analysis of the <italic>WMAP<,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,"The <xref ref-type=""bibr"" rid=""rf17"">FDS99</xref> ",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,xref,p,FDS99,The residual dust&hyphen;correlated emission is we,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_423482.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/423482, APJ58533, 2004ApJ...614..186F",DS9,0,citation,ref,"Finkbeiner, D. P., Davis, M., & Schlegel, D. J. 1999, ApJ, 524, 867 (FDS99)","
<citation>Finkbeiner, D. P., Davis, M., &amp; Sch",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,In this paper we concentrate on the contribution o,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,"Finally, we note that the recent work of the <ital",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,"As foreground templates, we primarily work with th",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,"As foreground templates, we primarily work with th",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,"As foreground templates, we primarily work with th",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,xref,p,FDS99,Thermodynamic temperature of dust emission observe,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_422635.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/422635, APJ57496, 2004ApJ...615...55J",DS9,0,citation,ref,"Finkbeiner, D. P., Davis, M., & Schlegel, D. J. 1999, ApJ, 524, 867 (FDS99)","
<citation>Finkbeiner, D. P., Davis, M., &amp; Sch",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_424589.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/424589, APJ60418, 2004ApJ...615..720W",ds9,0,italic,p,ds9,"Finally, we measured the sizes of r2&hyphen;57 and",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,p,sec,"Recently, the <italic>Wilkinson Microwave Anisotro","
<label>1.<x> </x></label>
<title>INTRODUCTION</ti",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,xref,p,FDS99,"Recently, the <italic>Wilkinson Microwave Anisotro",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,xref,p,FDS99,These slopes are then converted to <inline-formula,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,xref,p,FDS99,Correlation slope spectra for segments (<italic>a<,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,xref,p,FDS99,Model dust emissivity per <inline-formula><tex-mat,2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_425165.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/425165, APJ58971, 2004ApJ...617..350F",DS9,0,citation,ref,"Finkbeiner, D. P., Davis, M., & Schlegel, D. J. 1999, ApJ, 524, 867 (FDS99)","
<citation>Finkbeiner, D. P., Davis, M., &amp; Sch",2004,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_426009.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/426009, APJ59223, 2005ApJ...618..679H",ds9,0,italic,p,ds9,Since we are primarily interested in the diffuse e,2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,oasis:entry,oasis:row,DS98,"
<oasis:entry align=""left"" colname=""1"" colsep=""0"" ",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,oasis:entry,oasis:row,DS98,"
<oasis:entry align=""left"" colname=""1"" colsep=""0"" ",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,oasis:entry,oasis:row,DS98,"
<oasis:entry align=""left"" colname=""1"" colsep=""0"" ",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,oasis:entry,oasis:row,DS98,"
<oasis:entry align=""left"" colname=""1"" colsep=""0"" ",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,oasis:entry,oasis:row,DS98,"
<oasis:entry align=""left"" colname=""1"" colsep=""0"" ",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_427683.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/427683, APJ61135, 2005ApJ...621..725C",DS9,0,p,fn,References.â€”(ACB00) Arribas et al. <xref ref-type=,"
<p>References.â€”(ACB00) Arribas et al. <xref ref-t",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_429154.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/429154, APJ61306, 2005ApJ...623.1141L",ds9,0,italic,p,ds9,"The WFPC2 images were reduced with IRAF,<xref ref-",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_429154.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/429154, APJ61306, 2005ApJ...623.1141L",ds9,0,ext-link,p,http://hea&hyphen;www.harvard.edu/RD/ds9,"Available at <ext-link ext-link-type=""uri"" xlink:h",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_429154.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/429154, APJ61306, 2005ApJ...623.1141L",ds9,0,italic,p,ds9,We thank undergraduate research assistant Carolin ,2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_429899.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/429899, APJ61289, 2005ApJ...625..796H",ds9,0,p,sec,"For source position improvement, photometry, and e","
<label>2.3.<x> </x></label>
<title>Source Extract",2005,The Astrophysical Journal,The University of Chicago Press
SAOImage DS9,10.1086_429899.xml,"http://www.journals.uchicago.edu/doi/abs/10.1086/429899, APJ61289, 2005ApJ...625..796H",ds9,0,ext-link,p,http://hea&hyphen;www.harvard.edu/saord/ds9,"Ver. 2, <ext-link ext-link-type=""uri"" xlink:href=""",2005,The Astrophysical Journal,The University of Chicago Press
